annotid	AnnotDesc	Interesting_genes_with_this_annotid	Interesting_genes_with_any_annotation	BG_with_annotid	BG_with_any_annotation	pvalue	p_adj_BH	Interesting_gene_ids
GO:0016160	amylase activity	5	1966	20	14463	0.17872521744576633	0.364579370058	Aerin#c18315;Aerin#c26509;Aerin#c17813;Aerin#c21336;Aerin#c16607
GO:0016846	carbon-sulfur lyase activity	5	1966	20	14463	0.17872521744576633	0.364579370058	Aerin#c25809;Aerin#c14743;Aerin#c23973;Aerin#c17131;Aerin#c19687
GO:0016999	antibiotic metabolic process	5	1966	20	14463	0.17872521744576633	0.364579370058	Aerin#c16215;Aerin#c14570;Aerin#c20940;Aerin#c19079;Aerin#c18571
GO:0019200	carbohydrate kinase activity	5	1966	20	14463	0.17872521744576633	0.364579370058	Aerin#c18110;Aerin#c16234;Aerin#c17910;Aerin#c11490;Aerin#c19395
GO:0006730	one-carbon metabolic process	3	1966	11	14463	0.17973041695601538	0.364579370058	Aerin#c12163;Aerin#c24259;Aerin#c19114
GO:0006749	glutathione metabolic process	3	1966	11	14463	0.17973041695601538	0.364579370058	Aerin#c18494;Aerin#c18010;Aerin#c16941
GO:0009832	plant-type cell wall biogenesis	3	1966	11	14463	0.17973041695601538	0.364579370058	Aerin#c16782;Aerin#c15772;Aerin#c13892
GO:0016050	vesicle organization	3	1966	11	14463	0.17973041695601538	0.364579370058	Aerin#c12226;Aerin#c18645;Aerin#c20183
GO:0046470	phosphatidylcholine metabolic process	3	1966	11	14463	0.17973041695601538	0.364579370058	Aerin#c26208;Aerin#c16226;Aerin#c21222
GO:0046834	lipid phosphorylation	3	1966	11	14463	0.17973041695601538	0.364579370058	Aerin#c20352;Aerin#c13808;Aerin#c19665
GO:0046838	phosphorylated carbohydrate dephosphorylation	3	1966	11	14463	0.17973041695601538	0.364579370058	Aerin#c20352;Aerin#c13808;Aerin#c19665
GO:0046854	phosphatidylinositol phosphorylation	3	1966	11	14463	0.17973041695601538	0.364579370058	Aerin#c20352;Aerin#c13808;Aerin#c19665
GO:0046855	inositol phosphate dephosphorylation	3	1966	11	14463	0.17973041695601538	0.364579370058	Aerin#c20352;Aerin#c13808;Aerin#c19665
GO:0071545	inositol phosphate catabolic process	3	1966	11	14463	0.17973041695601538	0.364579370058	Aerin#c20352;Aerin#c13808;Aerin#c19665
GO:0003690	double-stranded DNA binding	11	1966	120	14463	0.18086947865997052	0.366652617154	Aerin#c19564;Aerin#c5440;Aerin#c16492;Aerin#c26578;Aerin#c23034;Aerin#c4340;Aerin#c11729;Aerin#c20850;Aerin#c21328;Aerin#c13259;Aerin#c19112
GO:0046914	transition metal ion binding	123	1966	1012	14463	0.18281941541373373	0.370365900392	Aerin#c13469;Aerin#c11777;Aerin#c12021;Aerin#c20034;Aerin#c10790;Aerin#c20708;Aerin#c20810;Aerin#c20811;Aerin#c26381;Aerin#c7572;Aerin#c19161;Aerin#c20077;Aerin#c15843;Aerin#c12815;Aerin#c22403;Aerin#c13212;Aerin#c12327;Aerin#c19732;Aerin#c14642;Aerin#c15213;Aerin#c20067;Aerin#c15873;Aerin#c11797;Aerin#c24692;Aerin#c16464;Aerin#c18308;Aerin#c15261;Aerin#c15260;Aerin#c14324;Aerin#c14917;Aerin#c20644;Aerin#c17498;Aerin#c20828;Aerin#c16209;Aerin#c20827;Aerin#c26372;Aerin#c26371;Aerin#c22187;Aerin#c20130;Aerin#c21196;Aerin#c18597;Aerin#c17673;Aerin#c17249;Aerin#c21508;Aerin#c16215;Aerin#c2980;Aerin#c23433;Aerin#c6355;Aerin#c2184;Aerin#c15740;Aerin#c23626;Aerin#c19529;Aerin#c15330;Aerin#c21921;Aerin#c19632;Aerin#c25878;Aerin#c11435;Aerin#c24303;Aerin#c26526;Aerin#c933;Aerin#c13618;Aerin#c7025;Aerin#c23552;Aerin#c17613;Aerin#c18004;Aerin#c20561;Aerin#c13609;Aerin#c17284;Aerin#c17866;Aerin#c23376;Aerin#c14634;Aerin#c22220;Aerin#c16088;Aerin#c15772;Aerin#c15779;Aerin#c10810;Aerin#c16721;Aerin#c17705;Aerin#c25758;Aerin#c14943;Aerin#c2036;Aerin#c19079;Aerin#c14451;Aerin#c14155;Aerin#c21236;Aerin#c24348;Aerin#c25107;Aerin#c15577;Aerin#c22161;Aerin#c17940;Aerin#c17423;Aerin#c16148;Aerin#c17556;Aerin#c12607;Aerin#c21922;Aerin#c17173;Aerin#c17375;Aerin#c25908;Aerin#c25907;Aerin#c18529;Aerin#c21107;Aerin#c21070;Aerin#c16288;Aerin#c23402;Aerin#c15295;Aerin#c7412;Aerin#c25971;Aerin#c14055;Aerin#c18178;Aerin#c16161;Aerin#c17575;Aerin#c12475;Aerin#c13088;Aerin#c14614;Aerin#c6046;Aerin#c13275;Aerin#c20470;Aerin#c20091;Aerin#c14921;Aerin#c25632;Aerin#c26136;Aerin#c22632;Aerin#c18571
GO:0098772	molecular function regulator	18	1966	179	14463	0.1877070343793158	0.380021864176	Aerin#c9013;Aerin#c18225;Aerin#c22890;Aerin#c17798;Aerin#c18205;Aerin#c21503;Aerin#c22063;Aerin#c15342;Aerin#c15346;Aerin#c23376;Aerin#c3562;Aerin#c12872;Aerin#c23761;Aerin#c3761;Aerin#c18616;Aerin#c13097;Aerin#c26435;Aerin#c23650
GO:0000287	magnesium ion binding	18	1966	100	14463	0.18892660784004714	0.381178287916	Aerin#c16257;Aerin#c13332;Aerin#c13029;Aerin#c11898;Aerin#c25517;Aerin#c20749;Aerin#c11980;Aerin#c15616;Aerin#c18709;Aerin#c19620;Aerin#c15988;Aerin#c20402;Aerin#c16417;Aerin#c15147;Aerin#c19665;Aerin#c17550;Aerin#c15541;Aerin#c17321
GO:0016070	RNA metabolic process	72	1966	460	14463	0.18915569138221044	0.381178287916	Aerin#c21023;Aerin#c15456;Aerin#c8662;Aerin#c421;Aerin#c23711;Aerin#c19160;Aerin#c19308;Aerin#c13037;Aerin#c20805;Aerin#c18559;Aerin#c12482;Aerin#c3995;Aerin#c18946;Aerin#c22510;Aerin#c14915;Aerin#c25189;Aerin#c12306;Aerin#c20821;Aerin#c26178;Aerin#c20134;Aerin#c18200;Aerin#c17067;Aerin#c16500;Aerin#c23626;Aerin#c23317;Aerin#c22205;Aerin#c12697;Aerin#c14759;Aerin#c26501;Aerin#c12429;Aerin#c12733;Aerin#c16521;Aerin#c11339;Aerin#c10804;Aerin#c25335;Aerin#c21785;Aerin#c21781;Aerin#c20791;Aerin#c22497;Aerin#c16945;Aerin#c24680;Aerin#c14010;Aerin#c11660;Aerin#c15567;Aerin#c16092;Aerin#c21948;Aerin#c20147;Aerin#c25219;Aerin#c22161;Aerin#c15008;Aerin#c19665;Aerin#c18289;Aerin#c18757;Aerin#c20522;Aerin#c17088;Aerin#c17956;Aerin#c18299;Aerin#c12279;Aerin#c5567;Aerin#c14055;Aerin#c25624;Aerin#c21463;Aerin#c21871;Aerin#c23084;Aerin#c19969;Aerin#c23060;Aerin#c13348;Aerin#c25038;Aerin#c12298;Aerin#c15217;Aerin#c15859;Aerin#c2397
GO:0004096	catalase activity	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c24528;Aerin#c24527
GO:0004576	oligosaccharyl transferase activity	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c20430;Aerin#c16740
GO:0006366	transcription by RNA polymerase II	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c18200;Aerin#c21463
GO:0006564	L-serine biosynthetic process	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c19632;Aerin#c16906
GO:0006714	sesquiterpenoid metabolic process	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c16582;Aerin#c25179
GO:0006817	phosphate ion transport	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c18842;Aerin#c17753
GO:0006972	hyperosmotic response	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c12958;Aerin#c23376
GO:0008216	spermidine metabolic process	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c17017;Aerin#c12659
GO:0008295	spermidine biosynthetic process	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c17017;Aerin#c12659
GO:0016556	mRNA modification	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c23626;Aerin#c26501
GO:0030126	COPI vesicle coat	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c20490;Aerin#c15502
GO:0030532	small nuclear ribonucleoprotein complex	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c12429;Aerin#c23060
GO:0032040	small-subunit processome	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c20791;Aerin#c25624
GO:0034614	cellular response to reactive oxygen species	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c21594;Aerin#c12607
GO:0042822	pyridoxal phosphate metabolic process	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c13236;Aerin#c20540
GO:0042823	pyridoxal phosphate biosynthetic process	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c13236;Aerin#c20540
GO:0046184	aldehyde biosynthetic process	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c13236;Aerin#c20540
GO:0046471	phosphatidylglycerol metabolic process	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c17190;Aerin#c21360
GO:0070567	cytidylyltransferase activity	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c20069;Aerin#c20002
GO:0097525	spliceosomal snRNP complex	2	1966	6	14463	0.19095402425931873	0.381178287916	Aerin#c12429;Aerin#c23060
GO:0046982	protein heterodimerization activity	12	1966	62	14463	0.1919494034511882	0.382921343358	Aerin#c14915;Aerin#c13814;Aerin#c20108;Aerin#c20109;Aerin#c13107;Aerin#c15979;Aerin#c14812;Aerin#c22169;Aerin#c11000;Aerin#c13896;Aerin#c18192;Aerin#c21463
GO:0006357	regulation of transcription by RNA polymerase II	9	1966	103	14463	0.19229184470667623	0.383116745906	Aerin#c19564;Aerin#c5440;Aerin#c16492;Aerin#c26578;Aerin#c21521;Aerin#c23034;Aerin#c21328;Aerin#c13259;Aerin#c19112
GO:0032259	methylation	9	1966	103	14463	0.19229184470667623	0.383116745906	Aerin#c25613;Aerin#c21538;Aerin#c17533;Aerin#c12306;Aerin#c22691;Aerin#c22692;Aerin#c2534;Aerin#c17088;Aerin#c25624
GO:0006401	RNA catabolic process	5	1966	21	14463	0.19312143829465941	0.383550435751	Aerin#c17067;Aerin#c24680;Aerin#c15567;Aerin#c19665;Aerin#c23084
GO:0006839	mitochondrial transport	5	1966	21	14463	0.19312143829465941	0.383550435751	Aerin#c21515;Aerin#c21569;Aerin#c15002;Aerin#c11264;Aerin#c14313
GO:0009084	glutamine family amino acid biosynthetic process	5	1966	21	14463	0.19312143829465941	0.383550435751	Aerin#c20467;Aerin#c17641;Aerin#c23781;Aerin#c20193;Aerin#c13279
GO:0042254	ribosome biogenesis	5	1966	21	14463	0.19312143829465941	0.383550435751	Aerin#c23024;Aerin#c13610;Aerin#c11660;Aerin#c19387;Aerin#c22019
GO:0042803	protein homodimerization activity	5	1966	21	14463	0.19312143829465941	0.383550435751	Aerin#c21921;Aerin#c21922;Aerin#c24622;Aerin#c22927;Aerin#c19112
GO:0009893	positive regulation of metabolic process	22	1966	126	14463	0.19324828062698152	0.383559285298	Aerin#c23272;Aerin#c19564;Aerin#c5440;Aerin#c21538;Aerin#c15664;Aerin#c16492;Aerin#c26578;Aerin#c20828;Aerin#c20827;Aerin#c507;Aerin#c23034;Aerin#c18018;Aerin#c24525;Aerin#c22780;Aerin#c22497;Aerin#c17766;Aerin#c21328;Aerin#c13259;Aerin#c11925;Aerin#c5567;Aerin#c6046;Aerin#c21275
GO:0006813	potassium ion transport	3	1966	46	14463	0.198102291343632	0.39269612971	Aerin#c16218;Aerin#c19700;Aerin#c19239
GO:0070085	glycosylation	3	1966	46	14463	0.198102291343632	0.39269612971	Aerin#c24019;Aerin#c13936;Aerin#c20430
GO:0030154	cell differentiation	3	1966	47	14463	0.1990626786920804	0.394350464615	Aerin#c19564;Aerin#c16782;Aerin#c23961
GO:0003006	developmental process involved in reproduction	23	1966	132	14463	0.2014205009142837	0.39843269265	Aerin#c19564;Aerin#c18969;Aerin#c16782;Aerin#c4211;Aerin#c23024;Aerin#c11098;Aerin#c16992;Aerin#c18219;Aerin#c22846;Aerin#c22055;Aerin#c12733;Aerin#c17130;Aerin#c22310;Aerin#c20793;Aerin#c15772;Aerin#c21132;Aerin#c2342;Aerin#c21328;Aerin#c19838;Aerin#c9275;Aerin#c9276;Aerin#c22927;Aerin#c16337
GO:0008081	phosphoric diester hydrolase activity	3	1966	48	14463	0.20150472809495373	0.39843269265	Aerin#c26208;Aerin#c190;Aerin#c17382
GO:0010383	cell wall polysaccharide metabolic process	3	1966	48	14463	0.20150472809495373	0.39843269265	Aerin#c20468;Aerin#c20643;Aerin#c13892
GO:0009755	hormone-mediated signaling pathway	5	1966	65	14463	0.20395334883670443	0.403020047449	Aerin#c18225;Aerin#c15346;Aerin#c23761;Aerin#c19665;Aerin#c25591
GO:0009605	response to external stimulus	28	1966	163	14463	0.20474460288457164	0.404328661273	Aerin#c12021;Aerin#c19161;Aerin#c20388;Aerin#c16013;Aerin#c22271;Aerin#c24823;Aerin#c3995;Aerin#c12768;Aerin#c20821;Aerin#c507;Aerin#c19554;Aerin#c16524;Aerin#c16727;Aerin#c19516;Aerin#c22497;Aerin#c15988;Aerin#c18645;Aerin#c25758;Aerin#c14766;Aerin#c15147;Aerin#c24182;Aerin#c15303;Aerin#c19027;Aerin#c9275;Aerin#c9276;Aerin#c23264;Aerin#c20653;Aerin#c16337
GO:0004518	nuclease activity	13	1966	137	14463	0.2087465574731946	0.411972110278	Aerin#c19161;Aerin#c13037;Aerin#c7583;Aerin#c3995;Aerin#c12306;Aerin#c26197;Aerin#c26196;Aerin#c12258;Aerin#c20850;Aerin#c21871;Aerin#c16930;Aerin#c16801;Aerin#c2397
GO:0004866	endopeptidase inhibitor activity	5	1966	22	14463	0.20997894618671897	0.412585590815	Aerin#c9013;Aerin#c21503;Aerin#c23376;Aerin#c3562;Aerin#c3761
GO:0009723	response to ethylene	5	1966	22	14463	0.20997894618671897	0.412585590815	Aerin#c22271;Aerin#c22780;Aerin#c21594;Aerin#c24182;Aerin#c19112
GO:0033865	nucleoside bisphosphate metabolic process	5	1966	22	14463	0.20997894618671897	0.412585590815	Aerin#c21529;Aerin#c13559;Aerin#c16215;Aerin#c19079;Aerin#c13590
GO:0033875	ribonucleoside bisphosphate metabolic process	5	1966	22	14463	0.20997894618671897	0.412585590815	Aerin#c21529;Aerin#c13559;Aerin#c16215;Aerin#c19079;Aerin#c13590
GO:0034032	purine nucleoside bisphosphate metabolic process	5	1966	22	14463	0.20997894618671897	0.412585590815	Aerin#c21529;Aerin#c13559;Aerin#c16215;Aerin#c19079;Aerin#c13590
GO:0046112	nucleobase biosynthetic process	5	1966	22	14463	0.20997894618671897	0.412585590815	Aerin#c11918;Aerin#c19516;Aerin#c12266;Aerin#c19013;Aerin#c16240
GO:0061135	endopeptidase regulator activity	5	1966	22	14463	0.20997894618671897	0.412585590815	Aerin#c9013;Aerin#c21503;Aerin#c23376;Aerin#c3562;Aerin#c3761
GO:0016791	phosphatase activity	20	1966	113	14463	0.21345900478525412	0.41621829952	Aerin#c16257;Aerin#c20499;Aerin#c13146;Aerin#c20009;Aerin#c19330;Aerin#c20352;Aerin#c22848;Aerin#c13808;Aerin#c13114;Aerin#c15177;Aerin#c17620;Aerin#c11388;Aerin#c22972;Aerin#c19665;Aerin#c13425;Aerin#c15721;Aerin#c19650;Aerin#c18197;Aerin#c25636;Aerin#c21802
GO:0030163	protein catabolic process	13	1966	69	14463	0.21546468856779138	0.41621829952	Aerin#c11824;Aerin#c24131;Aerin#c12796;Aerin#c13954;Aerin#c10686;Aerin#c15526;Aerin#c2184;Aerin#c15195;Aerin#c24761;Aerin#c15387;Aerin#c7412;Aerin#c24193;Aerin#c17696
GO:0009416	response to light stimulus	16	1966	89	14463	0.21587831327185728	0.41621829952	Aerin#c12021;Aerin#c11098;Aerin#c14759;Aerin#c190;Aerin#c16727;Aerin#c20170;Aerin#c25757;Aerin#c14766;Aerin#c19665;Aerin#c25171;Aerin#c12607;Aerin#c21070;Aerin#c24622;Aerin#c22927;Aerin#c26435;Aerin#c12298
GO:0006289	nucleotide-excision repair	3	1966	12	14463	0.21682688431103017	0.41621829952	Aerin#c11824;Aerin#c7583;Aerin#c10686
GO:0007005	mitochondrion organization	3	1966	12	14463	0.21682688431103017	0.41621829952	Aerin#c21188;Aerin#c19931;Aerin#c19353
GO:0009908	flower development	3	1966	12	14463	0.21682688431103017	0.41621829952	Aerin#c22310;Aerin#c21132;Aerin#c21328
GO:0016744	transferase activity, transferring aldehyde or ketonic groups	3	1966	12	14463	0.21682688431103017	0.41621829952	Aerin#c13164;Aerin#c15616;Aerin#c12399
GO:0019856	pyrimidine nucleobase biosynthetic process	3	1966	12	14463	0.21682688431103017	0.41621829952	Aerin#c11918;Aerin#c19516;Aerin#c16240
GO:0042562	hormone binding	3	1966	12	14463	0.21682688431103017	0.41621829952	Aerin#c18225;Aerin#c15346;Aerin#c23761
GO:0051094	positive regulation of developmental process	3	1966	12	14463	0.21682688431103017	0.41621829952	Aerin#c19665;Aerin#c16337;Aerin#c15859
GO:0031325	positive regulation of cellular metabolic process	20	1966	115	14463	0.22046124574848502	0.41621829952	Aerin#c23272;Aerin#c19564;Aerin#c5440;Aerin#c16492;Aerin#c26578;Aerin#c20828;Aerin#c20827;Aerin#c507;Aerin#c23034;Aerin#c18018;Aerin#c24525;Aerin#c22780;Aerin#c22497;Aerin#c17766;Aerin#c21328;Aerin#c13259;Aerin#c11925;Aerin#c5567;Aerin#c6046;Aerin#c21275
GO:0010558	negative regulation of macromolecule biosynthetic process	2	1966	36	14463	0.22183840591015225	0.41621829952	Aerin#c19564;Aerin#c19665
GO:0044427	chromosomal part	2	1966	36	14463	0.22183840591015225	0.41621829952	Aerin#c17874;Aerin#c19112
GO:2000113	negative regulation of cellular macromolecule biosynthetic process	2	1966	36	14463	0.22183840591015225	0.41621829952	Aerin#c19564;Aerin#c19665
GO:0048544	recognition of pollen	2	1966	37	14463	0.22488110650977267	0.41621829952	Aerin#c13237;Aerin#c19502
GO:0008514	organic anion transmembrane transporter activity	10	1966	52	14463	0.22493321735407495	0.41621829952	Aerin#c25449;Aerin#c21515;Aerin#c21569;Aerin#c18479;Aerin#c13923;Aerin#c14545;Aerin#c11875;Aerin#c19748;Aerin#c18478;Aerin#c23389
GO:0005777	peroxisome	5	1966	23	14463	0.22899947615742214	0.41621829952	Aerin#c19777;Aerin#c26235;Aerin#c22497;Aerin#c14766;Aerin#c12607
GO:0007264	small GTPase mediated signal transduction	5	1966	23	14463	0.22899947615742214	0.41621829952	Aerin#c25671;Aerin#c23146;Aerin#c12872;Aerin#c15234;Aerin#c11166
GO:0030414	peptidase inhibitor activity	5	1966	23	14463	0.22899947615742214	0.41621829952	Aerin#c9013;Aerin#c21503;Aerin#c23376;Aerin#c3562;Aerin#c3761
GO:0042579	microbody	5	1966	23	14463	0.22899947615742214	0.41621829952	Aerin#c19777;Aerin#c26235;Aerin#c22497;Aerin#c14766;Aerin#c12607
GO:0061134	peptidase regulator activity	5	1966	23	14463	0.22899947615742214	0.41621829952	Aerin#c9013;Aerin#c21503;Aerin#c23376;Aerin#c3562;Aerin#c3761
GO:0061695	transferase complex, transferring phosphorus-containing groups	5	1966	23	14463	0.22899947615742214	0.41621829952	Aerin#c3118;Aerin#c18200;Aerin#c11339;Aerin#c17088;Aerin#c12298
GO:0090501	RNA phosphodiester bond hydrolysis	5	1966	23	14463	0.22899947615742214	0.41621829952	Aerin#c13037;Aerin#c3995;Aerin#c12306;Aerin#c14055;Aerin#c21871
GO:0008374	O-acyltransferase activity	4	1966	54	14463	0.23308616693712986	0.41621829952	Aerin#c17336;Aerin#c10194;Aerin#c21080;Aerin#c21360
GO:0016298	lipase activity	4	1966	55	14463	0.2345297255421644	0.41621829952	Aerin#c26208;Aerin#c190;Aerin#c17382;Aerin#c5949
GO:0046488	phosphatidylinositol metabolic process	4	1966	55	14463	0.2345297255421644	0.41621829952	Aerin#c20352;Aerin#c13808;Aerin#c19665;Aerin#c19037
GO:0046527	glucosyltransferase activity	12	1966	124	14463	0.23633170478390453	0.41621829952	Aerin#c20468;Aerin#c13263;Aerin#c15115;Aerin#c16007;Aerin#c20643;Aerin#c16582;Aerin#c17051;Aerin#c17723;Aerin#c18709;Aerin#c16960;Aerin#c12858;Aerin#c14085
GO:0009073	aromatic amino acid family biosynthetic process	8	1966	39	14463	0.23650453646573988	0.41621829952	Aerin#c13332;Aerin#c25526;Aerin#c19089;Aerin#c18709;Aerin#c12898;Aerin#c19128;Aerin#c12825;Aerin#c14619
GO:0044550	secondary metabolite biosynthetic process	8	1966	39	14463	0.23650453646573988	0.41621829952	Aerin#c23891;Aerin#c18843;Aerin#c26526;Aerin#c15772;Aerin#c13892;Aerin#c22906;Aerin#c19904;Aerin#c22632
GO:0009314	response to radiation	17	1966	97	14463	0.2370897541468638	0.41621829952	Aerin#c12021;Aerin#c11098;Aerin#c14759;Aerin#c190;Aerin#c16727;Aerin#c20170;Aerin#c25757;Aerin#c14766;Aerin#c19665;Aerin#c25171;Aerin#c12607;Aerin#c20850;Aerin#c21070;Aerin#c24622;Aerin#c22927;Aerin#c26435;Aerin#c12298
GO:1901137	carbohydrate derivative biosynthetic process	17	1966	97	14463	0.2370897541468638	0.41621829952	Aerin#c21381;Aerin#c13211;Aerin#c21529;Aerin#c13559;Aerin#c4460;Aerin#c21576;Aerin#c23634;Aerin#c21555;Aerin#c19516;Aerin#c22800;Aerin#c10738;Aerin#c13590;Aerin#c19904;Aerin#c22914;Aerin#c9015;Aerin#c19950;Aerin#c19501
GO:0001522	pseudouridine synthesis	1	1966	24	14463	0.24012172937820675	0.41621829952	Aerin#c11660
GO:0004004	ATP-dependent RNA helicase activity	1	1966	24	14463	0.24012172937820675	0.41621829952	Aerin#c19969
GO:0008186	RNA-dependent ATPase activity	1	1966	24	14463	0.24012172937820675	0.41621829952	Aerin#c19969
GO:0010501	RNA secondary structure unwinding	1	1966	24	14463	0.24012172937820675	0.41621829952	Aerin#c19969
GO:0090575	RNA polymerase II transcription factor complex	1	1966	24	14463	0.24012172937820675	0.41621829952	Aerin#c18382
GO:0016838	carbon-oxygen lyase activity, acting on phosphates	1	1966	25	14463	0.24141728249676786	0.41621829952	Aerin#c12898
GO:0008509	anion transmembrane transporter activity	18	1966	101	14463	0.2415831700078975	0.41621829952	Aerin#c25449;Aerin#c21515;Aerin#c26519;Aerin#c16184;Aerin#c21569;Aerin#c22308;Aerin#c18479;Aerin#c17852;Aerin#c13923;Aerin#c14545;Aerin#c11875;Aerin#c12840;Aerin#c19748;Aerin#c20653;Aerin#c2730;Aerin#c18478;Aerin#c17697;Aerin#c23389
GO:0032774	RNA biosynthetic process	22	1966	128	14463	0.2425805329800175	0.41621829952	Aerin#c21023;Aerin#c19308;Aerin#c20805;Aerin#c12482;Aerin#c22510;Aerin#c14915;Aerin#c26178;Aerin#c18200;Aerin#c11339;Aerin#c21785;Aerin#c21948;Aerin#c25219;Aerin#c22161;Aerin#c18289;Aerin#c17088;Aerin#c18299;Aerin#c12279;Aerin#c5567;Aerin#c14055;Aerin#c21463;Aerin#c12298;Aerin#c15217
GO:0000152	nuclear ubiquitin ligase complex	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c12796;Aerin#c294
GO:0004312	fatty acid synthase activity	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c15972;Aerin#c22906
GO:0005680	anaphase-promoting complex	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c12796;Aerin#c294
GO:0005779	integral component of peroxisomal membrane	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c21618;Aerin#c16741
GO:0006002	fructose 6-phosphate metabolic process	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c18110;Aerin#c17910
GO:0006879	cellular iron ion homeostasis	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c25878;Aerin#c13609
GO:0008097	5S rRNA binding	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c8449;Aerin#c12059
GO:0009074	aromatic amino acid family catabolic process	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c21388;Aerin#c18016
GO:0009218	pyrimidine ribonucleotide metabolic process	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c13211;Aerin#c19516
GO:0009220	pyrimidine ribonucleotide biosynthetic process	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c13211;Aerin#c19516
GO:0009229	thiamine diphosphate biosynthetic process	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c14859;Aerin#c14860
GO:0009741	response to brassinosteroid	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c20793;Aerin#c25591
GO:0009845	seed germination	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c24633;Aerin#c15347
GO:0009881	photoreceptor activity	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c24582;Aerin#c20170
GO:0016634	oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c17359;Aerin#c26434
GO:0018958	phenol-containing compound metabolic process	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c23891;Aerin#c22632
GO:0019184	nonribosomal peptide biosynthetic process	2	1966	7	14463	0.2443613196546252	0.41621829952	Aerin#c18010;Aerin#c22906
